day,cum_net_r
20150507,-90.7057
20150508,-91.8216
20150511,-92.8627
20150513,-92.4112
20150514,-91.9084
20150519,-93.0211
20150520,-94.1037
20150521,-93.7482
20150522,-94.9498
20150526,-94.2854
20150529,-94.1705
20150601,-93.7079
20150602,-92.3679
20150603,-91.2147
20150608,-89.7901
20150610,-89.3892
20150611,-90.4692
20150615,-91.5279
20150618,-92.6461
20150619,-93.7312
20150622,-94.8497
20150623,-94.1203
20150625,-92.6781
20150626,-92.3116
20150629,-90.8337
20150630,-90.4101
20150702,-89.0703
20150707,-87.594
20150708,-86.1121
20150709,-87.2806
20150710,-86.8342
20150710,-86.4783
20150713,-86.3871
20150714,-85.3178
20150720,-85.1281
20150721,-84.6666
20150730,-83.275
20150804,-84.3062
20150806,-85.4423
20150807,-86.4985
20150811,-87.5554
20150813,-88.6237
20150814,-89.8393
20150817,-88.5646
20150820,-87.0878
20150821,-88.1388
20150825,-89.217
20150828,-90.2668
20150831,-91.3263
20150904,-92.3794
20150915,-90.9063
20150916,-91.9601
20150917,-90.5033
20150918,-91.563
20150918,-91.1284
20150923,-92.8094
20150924,-94.0191
20150925,-92.5897
20150929,-91.1482
20150930,-92.1956
20151007,-93.253
20151008,-94.3176
20151009,-95.4069
20151012,-96.5256
20151014,-96.3245
20151015,-95.8666
20151019,-95.4102
20151021,-96.7335
20151022,-96.3029
20151023,-97.3659
20151027,-96.9119
20151030,-97.9943
20151103,-97.5819
20151104,-98.6376
20151106,-99.7647
20151110,-100.9181
20151111,-99.4632
20151113,-99.2617
20151116,-100.3194
20151118,-98.8385
20151119,-99.8854
20151120,-100.9269
20151123,-101.9988
20151124,-100.5553
20151125,-100.1288
20151127,-101.2223
20151207,-99.7524
20151208,-100.8942
20151209,-99.4174
20151210,-97.9606
20151214,-99.1003
20151216,-100.1736
20151221,-101.2395
20151222,-99.768
20151223,-98.3153
20151224,-99.3853
20151229,-100.4918
20160104,-99.0193
20160105,-100.0704
20160106,-99.6185
20160107,-98.1542
20160108,-96.6714
20160111,-96.2051
20160112,-97.2651
20160113,-95.7804
20160114,-96.8073
20160115,-95.3232
20160119,-96.3677
20160120,-95.8892
20160122,-96.92
20160128,-95.4564
20160129,-95.4547
20160201,-96.5324
20160203,-96.0664
20160204,-96.1781
20160209,-95.7785
20160210,-95.3013
20160211,-96.3402
20160212,-95.835
20160216,-96.9057
20160217,-95.439
20160225,-96.4951
20160225,-96.1459
20160226,-97.1931
20160229,-98.2742
20160301,-97.0115
20160302,-98.0725
20160303,-96.6095
20160304,-95.1717
20160307,-93.7073
20160308,-95.0004
20160309,-96.0612
20160310,-94.5811
20160314,-95.6901
20160317,-95.2396
20160318,-95.0066
20160321,-96.1666
20160322,-97.2251
20160323,-98.3174
20160328,-99.4072
20160329,-97.9625
20160330,-99.0262
20160331,-100.1011
20160401,-98.6196
20160414,-100.034
20160415,-101.1578
20160420,-102.2823
20160421,-103.4335
20160426,-104.4866
20160427,-104.6507
20160428,-104.1889
20160428,-102.9315
20160429,-103.9724
20160503,-102.4928
20160504,-102.0347
20160505,-103.0948
20160506,-104.1385
20160510,-104.0172
20160513,-105.0771
20160523,-106.126
20160524,-104.6582
20160525,-104.236
20160527,-103.7961
20160531,-104.9027
20160601,-103.4303
20160602,-104.5561
20160606,-105.9081
20160607,-107.0215
20160608,-108.174
20160610,-107.7422
20160613,-107.3075
20160614,-105.8377
20160616,-106.911
20160617,-107.9728
20160624,-107.5047
20160627,-107.2226
20160630,-108.4064
20160701,-109.4676
20160708,-107.9987
20160711,-109.0788
20160712,-110.1514
20160718,-108.8642
20160721,-109.9923
20160722,-108.5421
20160727,-109.7394
20160728,-110.7838
20160802,-112.4711
20160805,-111.0205
20160809,-112.0874
20160810,-113.2161
20160811,-114.281
20160812,-114.3146
20160818,-115.5853
20160819,-116.667
20160822,-116.2128
20160824,-117.382
20160830,-118.4614
20160831,-119.6031
20160901,-119.1324
20160908,-118.8295
20160913,-120.3544
20160914,-121.3993
20160916,-122.509
20160919,-123.7166
20160926,-124.8272
20160928,-126.0573
20161004,-127.4837
20161006,-128.7928
20161013,-129.8451
20161014,-129.3032
20161017,-130.3907
