day,cum_net_r
20180529,-367.9603
20180605,-369.1005
20180606,-367.1465
20180607,-368.3054
20180608,-369.3907
20180611,-370.8215
20180612,-372.0223
20180614,-373.5086
20180615,-374.5977
20180619,-375.7022
20180622,-376.9655
20180625,-374.9856
20180709,-373.1142
20180710,-374.2669
20180711,-375.4033
20180713,-376.8902
20180718,-378.3226
20180725,-379.4976
20180726,-380.7013
20180727,-382.0899
20180730,-383.2348
20180731,-384.4757
20180731,-382.7773
20180801,-383.9925
20180808,-385.4538
20180809,-387.8038
20180810,-385.8338
20180813,-383.8602
20180814,-381.9878
20180815,-383.421
20180816,-384.564
20180817,-385.7322
20180820,-387.0322
20180821,-388.2837
20180822,-389.4175
20180824,-390.5797
20180827,-388.6327
20180829,-389.7725
20180829,-387.8497
20180830,-389.0429
20180831,-387.0908
20180904,-388.2471
20180905,-386.2699
20180906,-384.2888
20180907,-385.4403
20180910,-386.5377
20180911,-384.5641
20180912,-385.8661
20180913,-387.0905
20180917,-388.3928
20180920,-389.8328
20180925,-387.945
20180926,-389.555
20181002,-390.834
20181003,-392.1376
20181005,-393.2398
20181008,-391.2681
20181009,-392.3704
20181009,-393.5084
20181011,-391.524
20181012,-392.5775
20181017,-393.6456
20181018,-394.7147
20181019,-395.7788
20181022,-397.0028
20181023,-398.0351
20181024,-396.0465
20181026,-397.0731
20181101,-398.1297
20181105,-399.2418
20181107,-397.2604
20181108,-398.5012
20181114,-399.5807
20181115,-400.6307
20181116,-402.6307
20181120,-403.709
20181126,-404.7929
20181127,-405.8471
20181128,-406.867
20181129,-404.9044
20181130,-402.9392
20181206,-404.0635
20181207,-402.0778
20181210,-400.0847
20181211,-401.1398
20181214,-402.2478
20181217,-400.2568
20181218,-401.2942
20181221,-402.5323
20181224,-403.5667
20181226,-404.5989
20181227,-405.6272
20190102,-406.7558
20190103,-404.7694
20190107,-402.7984
20190109,-403.8456
20190110,-401.8603
20190111,-402.9443
20190114,-402.928
20190115,-404.005
20190116,-405.2061
20190117,-406.3074
20190118,-404.3246
20190123,-402.3783
20190124,-403.4864
20190125,-404.6019
20190129,-405.7871
20190131,-407.4982
20190201,-408.6115
20190204,-409.6724
20190205,-410.8068
20190207,-412.2087
20190208,-413.342
20190212,-414.6598
20190214,-412.7383
20190215,-413.939
20190219,-411.9872
20190220,-413.2193
20190221,-414.3627
20190225,-415.4806
20190226,-416.5347
20190228,-417.856
20190307,-418.9988
20190308,-420.3126
20190312,-421.5145
20190313,-419.5424
20190314,-420.6902
20190318,-421.8736
20190319,-422.9904
20190325,-424.1135
20190327,-425.2455
20190328,-423.2751
20190329,-424.3567
20190401,-422.9374
20190402,-424.5
20190403,-425.5925
20190404,-426.7825
20190405,-424.8891
20190408,-424.4575
20190409,-426.1168
20190410,-427.2695
20190422,-428.7073
20190423,-429.9704
20190424,-431.3141
20190503,-432.4336
20190507,-430.4623
20190509,-428.4895
20190510,-426.5086
20190516,-428.0728
20190517,-426.0913
20190522,-427.2529
20190524,-428.462
20190528,-426.4833
20190530,-427.6199
20190531,-428.7265
20190603,-429.7688
20190606,-430.9967
20190607,-429.0291
20190610,-427.0649
20190612,-428.3856
